pathway,effector_vs_all_padj,effector_vs_all_NES,intermediate_vs_all_padj,intermediate_vs_all_NES,memory_vs_all_padj,memory_vs_all_NES
REACTOME_GLYCOPROTEIN_HORMONES,0.8418978396931153,0.941489658047349,0.8558369866614657,-0.9171190125360545,0.9726333835467554,-0.5613611545345999
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,0.7765506511650058,0.9410167723016686,0.8943073112339661,0.8503729535417759,0.23854606931530006,-1.5141238002148196
PID_RAC1_REG_PATHWAY,0.7830899029302368,0.9409151315459071,0.8237037037037036,-0.9317203278087072,0.7903920411106057,-0.9024196567660467
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.776948954219687,0.9389089356004281,0.9611620335587276,0.6948434259648766,0.6448249424993611,-1.0654668751250262
PID_HES_HEY_PATHWAY,0.8053172050479254,0.9328574406237612,0.8342950038924761,0.9242873818766165,0.8745337945126229,-0.809909262277827
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,0.7863157894736843,0.9328504692176468,0.753055232671116,-1.0032640137892226,0.7352696150721577,-0.9376637139486617
REACTOME_PHOSPHOLIPID_METABOLISM,0.8623906347353734,0.9319884498647963,0.9698876404494383,-0.8605604037105381,0.7363492342897376,-0.9629422089612394
KEGG_SPHINGOLIPID_METABOLISM,0.8142690156132588,0.929495048575763,0.5805464480874317,-1.1207646440994021,0.8676163558635971,-0.8109686108548647
NABA_BASEMENT_MEMBRANES,0.8066802478567184,0.9291065520136528,0.8545160055364136,0.8876708366900457,0.5782430965796469,-1.10812279437336
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA,0.775394434503361,0.9290682427692925,0.8999788692003501,0.8073368206760821,0.5481629922072389,-1.1537170442531581
REACTOME_SIGNALLING_TO_RAS,0.8159857448273495,0.9288597766815949,0.83821552888656,0.9154901683452601,0.37887670619825464,-1.3134688951433724
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.8246888246888247,0.9288578112540451,0.9962093099348003,0.6305803811688873,0.7340869517149886,-0.9615808806176653
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.8397022858879514,0.9258606997903227,0.9014202172096908,0.8802573495143785,0.8371613480974812,-0.8950578610218349
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,0.790677319220396,0.9243722740966837,0.41762374291610704,1.3033924587415477,0.178622668579627,-1.68379835652511
REACTOME_PHASE_II_CONJUGATION,0.8109310176374944,0.9212066873746556,0.7517264802445375,1.009902107766361,0.5649074427200985,-1.1070794124093564
BIOCARTA_ACTINY_PATHWAY,0.8053172050479254,0.9205799963553957,0.6536381781890763,1.1205426525715052,0.22722301987011154,-1.5100192926324678
KEGG_SULFUR_METABOLISM,0.7865782286383146,0.918244978204345,0.978434405940594,0.562977859051045,0.7668482105568198,-0.8868574635863724
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE,0.8913064867524071,0.9171614565424844,0.9411572189013061,0.8212692722343274,0.2678388581475927,-1.2817343322386694
BIOCARTA_AKAPCENTROSOME_PATHWAY,0.8071284732004047,0.9168914300763885,0.9247806992912739,0.7873314822447478,0.324617342353677,-1.4316565474728118
PID_CXCR4_PATHWAY,0.8465608465608465,0.9168334334718861,0.9288822104602135,0.8318038662785018,0.5321498588879074,-1.0916368424964993
KEGG_N_GLYCAN_BIOSYNTHESIS,0.8465608465608465,0.9134974423389516,0.9309081548694328,0.800124757767333,0.5951143906465851,-1.0755067728884682
BIOCARTA_GATA3_PATHWAY,0.8053172050479254,0.9128129284655973,0.9540026215901182,0.7013823495774775,0.3768801437896131,-1.356115989329564
PID_ALK1_PATHWAY,0.8418978396931153,0.9118304206224628,0.7830973321719559,-0.9450421730711598,0.5678514008141483,-1.1186416936156367
KEGG_VEGF_SIGNALING_PATHWAY,0.8465608465608465,0.9113208490713574,0.5934162785046806,1.1188780931611633,0.2943649021410745,-1.297877260434953
PID_NFKAPPAB_ATYPICAL_PATHWAY,0.8118124415758413,0.9100576698316412,0.9436590906643986,0.7412758186325816,0.7271894934598231,0.9413986408230403
REACTOME_CTLA4_INHIBITORY_SIGNALING,0.8230397257758462,0.909983199286013,0.8806725432582435,0.8538315935848124,0.21812686836831902,-1.5339246317267083
BIOCARTA_EIF4_PATHWAY,0.8230397257758462,0.909943590937075,0.9167021848303466,0.8095605644382945,0.19680435426939347,-1.6047259610297866
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,0.8118124415758413,0.9050421098342798,0.7645283303113617,0.9954234183935453,0.33813751489296284,-1.3753099129255866
REACTOME_PI3K_CASCADE,0.8642491346458326,0.9050365606819808,0.9855854160786897,-0.6942145581055263,0.8667717917426538,0.8348843269975158
PID_ERBB1_DOWNSTREAM_PATHWAY,0.8880529300567108,0.904657975019657,0.699197562670853,1.0459038986905005,0.19495366547389667,-1.3485263890849402
KEGG_PYRUVATE_METABOLISM,0.8418978396931153,0.9023740540231585,0.9491023949462235,0.7471722129147322,0.8515537667267343,0.8146848003635202
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.8442845234201057,0.902233336241934,0.969929139761542,0.6480450512258205,0.5439836149513569,-1.1229579116186155
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.8159857448273495,0.8999258764771324,0.7217135498505488,1.04097667490016,0.21199434023872585,-1.6273025456188235
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,0.8142690156132588,0.898333280797433,0.9618642733427807,0.676463847113314,0.26490066225165565,-1.4844611472021207
BIOCARTA_P35ALZHEIMERS_PATHWAY,0.8159857448273495,0.897742916830343,0.9126940210072036,0.7935713936181399,0.41925703948324505,-1.346046562097628
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,0.8465608465608465,0.8920522471966402,0.43673948790227857,-1.2251709268973994,0.5056199056199057,1.1720122037237193
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.8504014580562534,0.8903729713502279,0.851665863403865,-0.8930580770067895,0.5192329175200149,-1.1567268881794406
REACTOME_MEMBRANE_TRAFFICKING,0.8937964686458235,0.8901992407073757,0.9962093099348003,0.6471702404385935,0.4124223602484472,-1.1994689349491225
BIOCARTA_DEATH_PATHWAY,0.8504014580562534,0.8867151089132028,0.6743301642178046,-1.0544855227544419,0.7685649294442097,-0.899393310783788
PID_IGF1_PATHWAY,0.8465608465608465,0.8864844845821768,0.45718321048682525,1.240991762256454,0.21176170429901775,-1.568306824034042
BIOCARTA_MEF2D_PATHWAY,0.8418978396931153,0.8860399240099024,0.6716597796143251,1.0999667614812698,0.21938809224872796,-1.5210760347650163
REACTOME_NEPHRIN_INTERACTIONS,0.8418978396931153,0.88600056322356,0.9075386634708668,0.8326530447267187,0.5550292560601839,-1.1451867191423681
REACTOME_NEURONAL_SYSTEM,0.9329603132703411,0.8847717200789037,0.8829653807213986,0.9138885933388448,0.35004862796426073,-1.188997596072716
KEGG_RIBOFLAVIN_METABOLISM,0.8413874526727192,0.8740514285611238,0.753055232671116,-0.9890857954363044,0.9036544850498338,-0.7327768658695424
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,0.8913064867524071,0.8739756112830424,0.769924906922446,0.9878261631705202,0.7590175614415572,-0.938441419993225
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,0.8465608465608465,0.8738264433484348,0.9436590906643986,-0.7172384558570722,0.641610862859771,-1.069396752563693
BIOCARTA_ACH_PATHWAY,0.8465608465608465,0.8731917281049882,0.9444980527993172,0.7351876109894158,0.5338180292914817,-1.1522705258426647
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.9066393582522614,0.8728382493764764,0.7917197657488215,-0.9637458557313712,0.7771535580524345,0.9209661881696842
PID_TRAIL_PATHWAY,0.8536380126035493,0.8714650760793108,0.9687431693989071,-0.7099536338429284,0.6481012658227848,-1.0278855359389527
BIOCARTA_HCMV_PATHWAY,0.8536380126035493,0.865538782623088,0.753055232671116,1.0082607272520656,0.24230923621501296,-1.4749791923686824
KEGG_CALCIUM_SIGNALING_PATHWAY,0.9441864882276995,0.8627143465546885,0.9292734754668773,-0.8864155353913155,0.7271894934598231,0.973335874088402
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS,0.8465608465608465,0.8626429760433603,0.978434405940594,0.5960667657059115,0.3411167512690355,-1.3897278708805794
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX,0.8621933892180879,0.8622604117476166,0.9540026215901182,0.7187293352968456,0.6893900903488038,-0.9931762149737301
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,0.8465608465608465,0.861235359645886,0.9055109284513356,-0.7749530468339652,0.988056252289829,0.5352341363363543
PID_LKB1_PATHWAY,0.8861116112564473,0.8563013881859477,0.977270318446789,0.6759239612783584,0.3320830207551888,-1.2887674096753217
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.9054876961547185,0.8510232872156746,0.8806725432582435,0.8666059899638803,0.6349331961645498,-1.0357180434676612
REACTOME_SIGNAL_AMPLIFICATION,0.8880529300567108,0.8491437666161824,0.7305966991112992,1.0308774729290788,0.27909082091241233,-1.4400142539019172
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.8797720943960374,0.8487504518428705,0.8342950038924761,0.9328840763815645,0.9883315381362986,-0.614983646455036
PID_HIV_NEF_PATHWAY,0.8911992733642586,0.8458170836462664,0.7305966991112992,-1.0030513313007692,0.43477067029961236,1.2631414112078059
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,0.8611394163964797,0.8432367900481772,0.9933757470599575,-0.5530124783473899,0.9440390395486619,-0.6728507850906501
BIOCARTA_EDG1_PATHWAY,0.8908460251124263,0.8429582515612694,0.6817886046201573,1.0708304218173033,0.21930838590349108,-1.5219965644301023
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,0.8852039884583074,0.8415799455330549,0.9288822104602135,0.7808573793794935,0.6931005637388615,-0.9994683162561243
REACTOME_SOS_MEDIATED_SIGNALLING,0.8631519039735098,0.8388630626204268,0.5253059344268862,1.225954313480101,0.3206408271669815,-1.4314309703956687
BIOCARTA_GPCR_PATHWAY,0.8937964686458235,0.8382948237036577,0.8675799086757991,0.8860837454525722,0.46243579698789933,-1.2377861972006952
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE,0.8922175950026029,0.8356170787295055,0.9962093099348003,0.5598427515221879,0.6675747551404294,-1.024582262649889
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.8708908025858246,0.8348185277294502,0.8342950038924761,-0.9099342807201599,0.9910537517547434,-0.5536048507945993
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR,0.8732119992947711,0.8345070937405704,0.7569477064396593,0.9998738514002052,0.7597193359640043,-0.8996347877228509
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,0.8644642420741596,0.8327036464987322,0.3845779199410286,-1.3514914051622093,0.9048000092776213,0.7210589081392835
REACTOME_SYNTHESIS_OF_PE,0.8642491346458326,0.8307919662522477,0.46567656765676574,-1.3051395390729077,0.8283652729067481,0.7986433157639922
BIOCARTA_PML_PATHWAY,0.8642491346458326,0.8291455067035441,0.978434405940594,0.6075200531323002,0.7705919036359938,0.8858728952214675
PID_EPHB_FWD_PATHWAY,0.9054876961547185,0.828415746512143,0.13961657390228818,1.4988302584620468,0.17092634133784432,-1.5964409264750483
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.9410430839002267,0.8263883189866396,0.902647197018425,0.85154211147525,0.7091797037619759,-0.9749528129035814
BIOCARTA_TFF_PATHWAY,0.8869921745839303,0.8245593615765163,0.46567656765676574,1.2479227064886023,0.20237732398658945,-1.6085906301796913
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,0.8797720943960374,0.8241899261020225,0.46180780391874715,-1.2784204667993657,0.6317508276815275,-1.0656682816721232
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION,0.8708908025858246,0.8240742263111951,0.6577887488631934,1.1459153890242493,0.5068567711444768,-1.236203730030716
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION,0.8708908025858246,0.8240742263111951,0.6577887488631934,1.1459153890242493,0.5068567711444768,-1.236203730030716
REACTOME_DAG_AND_IP3_SIGNALING,0.8975812649758126,0.8176834667252083,0.851665863403865,-0.8945710160384024,0.5439836149513569,-1.1144178301280765
REACTOME_OPIOID_SIGNALLING,0.9387509375863567,0.8172978666923326,0.83821552888656,0.9310158143864339,0.14255045083726922,-1.5537729547036514
KEGG_BUTANOATE_METABOLISM,0.9020163784505286,0.8161016321839295,0.978434405940594,-0.6618215617157849,0.7581537800225673,0.9249325886481481
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2,0.8642491346458326,0.8159904742044188,0.776608187134503,1.004924364252404,0.3275026863252832,-1.4366027776922654
REACTOME_STEROID_HORMONES,0.8922175950026029,0.811922742881379,0.83821552888656,0.9193811547596624,0.21930838590349108,-1.5885389945400805
PID_IL1_PATHWAY,0.9140666802868009,0.8084676321383739,0.9962093099348003,0.5145317513010943,0.7607392314752733,0.9270185488988437
BIOCARTA_FREE_PATHWAY,0.8922175950026029,0.8057069340080154,0.8872512714165803,0.8231652133022322,0.625685610404388,-1.0847850784462705
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM,0.8789227400867189,0.8045039947092143,0.759725400457666,-0.9493379063206204,0.641610862859771,1.0665588213325372
BIOCARTA_EIF2_PATHWAY,0.8913064867524071,0.8033707074495616,0.8023884828349945,0.9540926573691387,0.475486277644551,-1.2484682182032825
BIOCARTA_EGF_PATHWAY,0.9173030430945164,0.8031058197231563,0.978434405940594,-0.6948981224816082,0.9576073000129189,0.6946101581958907
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,0.8789227400867189,0.8011655681796179,0.9288822104602135,0.7696009627172696,0.7901315065590272,-0.8579919272594005
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.8913064867524071,0.7986709582123713,0.9491023949462235,0.7100815342866315,0.8371613480974812,0.7942698346773869
REACTOME_POTASSIUM_CHANNELS,0.9448452781786115,0.7969843754180626,0.32246621621621624,1.3365224331598096,0.2945333292544893,-1.2920604003922584
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.9283310674650237,0.7928150393592487,0.9649545282136777,0.7128821184152733,0.5050659578741352,-1.1749240491645536
PID_VEGF_VEGFR_PATHWAY,0.8913064867524071,0.7895493771571229,0.6727456940222898,-1.100404852664448,0.7110902659709601,0.9792502303227336
BIOCARTA_PGC1A_PATHWAY,0.9163857179472013,0.7872782857913188,0.7683169170730304,0.994603736805646,0.6813976198752008,-1.0076951523374635
PID_P38_MKK3_6PATHWAY,0.9183591668098189,0.7866178333453877,0.8967149504964168,0.8541390594882409,0.7340869517149886,-0.9412628579855863
BIOCARTA_NFKB_PATHWAY,0.9183591668098189,0.7864961889983524,0.6762827571019598,-1.058576328901207,0.7972652421850283,0.8684508504890771
REACTOME_XENOBIOTICS,0.8858784893267653,0.7853108647463044,0.5167266726672667,-1.3123254887302371,0.8745337945126229,0.7422371237096089
REACTOME_ARMS_MEDIATED_ACTIVATION,0.9020163784505286,0.7796637629598058,0.7569477064396593,1.0048868763595848,0.22885030295092815,-1.5704710676836493
REACTOME_RNA_POL_III_TRANSCRIPTION,0.9387509375863567,0.7788247015278975,0.8439101020706206,-0.9029672578561095,0.8765050594233381,-0.7985920341764878
PID_TCR_RAS_PATHWAY,0.9070237599875589,0.7759562596932665,0.9665644706996684,0.6680772051169722,0.821734206624403,-0.8129285805261818
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D,0.9219346016361586,0.7736607143189068,0.83821552888656,0.9138974151369454,0.22722301987011154,-1.5106717670777507
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1,0.8911992733642586,0.7732325298619569,0.769924906922446,1.0043678430725003,0.8234224232618015,-0.8264994620170886
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,0.9066393582522614,0.7713925753388982,0.9148498560263266,-0.7860342769220932,0.8090633709983167,-0.827433010968478
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,0.9199307281078232,0.7707858345115759,0.6695356248987162,-1.045616787914667,0.7349197565024903,0.934231424970664
BIOCARTA_VITCB_PATHWAY,0.8937964686458235,0.7702937885505488,0.9126940210072036,0.7935947954999132,0.7607392314752733,-0.9058808674206141
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA,0.9232085561497326,0.769848389074776,0.9665644706996684,0.6384334121032761,0.8859932814080478,-0.7524939252436892
ST_TYPE_I_INTERFERON_PATHWAY,0.9020163784505286,0.7689892118734507,0.9309081548694328,-0.7463866158572833,0.848419707641554,0.792799427206431
BIOCARTA_PDGF_PATHWAY,0.939066590437216,0.7685426952979241,0.9962093099348003,0.545456377151747,0.944639551902515,-0.7376332620810075
BIOCARTA_EIF_PATHWAY,0.911217183770883,0.7673202473024604,0.897591773586085,0.8395351324370331,0.7752112676056337,-0.8889683059242882
REACTOME_MICRORNA_MIRNA_BIOGENESIS,0.9183591668098189,0.7672047554878975,0.9243295058451585,0.7917468768321803,0.6813976198752008,-1.0010907437582766
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,0.9173030430945164,0.7556381808113943,0.9846380097429456,0.5724884836000643,0.6263407688656859,-1.0729531833557504
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.9416574571518004,0.7548912662422493,0.8150868893546919,0.9510780877405981,0.3903694377735009,-1.3136941015829071
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION,0.9732371547411586,0.7508223731940281,0.8377841360673978,-0.9290077786550818,0.7607392314752733,-0.9445045887218602
KEGG_MELANOGENESIS,0.9807868654421656,0.7444505587624893,0.5304862548571014,-1.095792168873799,0.7848675914249684,0.9191336025029728
ST_IL_13_PATHWAY,0.9066393582522614,0.7438328085508138,0.978434405940594,0.5933596916212777,0.8897209985315713,-0.7332054567827752
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1,0.9524498586620003,0.7433896505722314,0.7690823618923399,0.9896217316388269,0.26844552253891246,-1.4092508087056999
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.939374107298051,0.7430576706761565,0.9960451694902444,0.5412400914329435,0.6445709848048298,1.0439598622539694
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION,0.9072650230820568,0.7414966554298139,0.7780376227279162,1.0041766270073798,0.7644100580270794,-0.8957190615334113
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,0.9954932307873484,0.7407296461740754,1,-0.7289198294012327,0.44558732306998255,1.1653161975394797
BIOCARTA_BARR_MAPK_PATHWAY,0.9403420089263327,0.7374084600606148,0.7645283303113617,0.9861512902329053,0.47519792458737753,-1.25251459441661
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL,0.9948273897687137,0.7365769802142701,0.9157709776878957,0.8552276555264454,0.6792923622027597,-0.9973568309370452
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES,0.9595821839258595,0.7339679931712221,0.9540026215901182,-0.7698654480340623,0.954847285580496,-0.7061137325145973
PID_CDC42_REG_PATHWAY,0.9544860315352759,0.7318394845373126,0.9650289540354687,-0.7514798941590869,0.7529899150795288,0.9245752452940907
ST_WNT_CA2_CYCLIC_GMP_PATHWAY,0.9441864882276995,0.7306635284525036,0.9665644706996684,-0.6936658681152258,0.8723148621625778,0.7667372587034896
PID_LPA4_PATHWAY,0.9387509375863567,0.7281281912622344,0.5030705615579565,-1.2151775356281047,0.932263139771363,0.6856340995043883
BIOCARTA_RELA_PATHWAY,0.9448452781786115,0.7253193018069835,0.8463527440911904,-0.890900912688462,0.779113493682496,0.8658697846495111
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0.9199307281078232,0.7252321188535013,0.9288822104602135,-0.766751027200283,0.6792923622027597,1.0102485769191838
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1,0.9482159411428233,0.7210914317192226,0.7217135498505488,1.0574154606896176,0.2431944914982649,-1.4831186214885672
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,0.9441864882276995,0.7207913632999056,0.8801533414921737,-0.8648846816773281,0.8723148621625778,-0.776596560410033
KEGG_PROTEIN_EXPORT,0.9456633221850613,0.7193149873109331,0.8540226011025496,0.8955515515254955,0.44857913167436236,-1.2287708624457674
KEGG_NITROGEN_METABOLISM,0.9484837096923345,0.714679139833398,0.7569477064396593,1.007561955987897,0.324617342353677,-1.403264254952872
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,0.9456633221850613,0.7112330945428684,0.9665644706996684,0.6599320539038241,0.821734206624403,-0.8242122791168327
PID_SYNDECAN_3_PATHWAY,0.9441864882276995,0.7111437786588388,0.881686527780132,-0.8545091253216968,0.7644100580270794,-0.9139068376545161
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,0.9371019789277245,0.7072832038054594,0.4100460824123648,-1.3683011451039928,0.5578958096663295,1.1755168188300538
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,0.9695927521428254,0.7037849269987512,0.9333873184418073,0.7786038425359624,0.6004677980852916,-1.0805880062902684
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.9967823351395317,0.7034601028024364,0.8825954861111112,0.8988501704785739,0.6481012658227848,-1.0198596047628488
REACTOME_CS_DS_DEGRADATION,0.9387509375863567,0.7022619618711031,0.8830029111682774,-0.8324665287942237,0.9771583705456361,0.5735511616908598
REACTOME_SYNTHESIS_OF_PC,0.9456633221850613,0.6967780689767273,0.54472681876664,-1.1762339645993487,0.8158747766843539,0.8165858886176204
ST_JAK_STAT_PATHWAY,0.9456633221850613,0.6945690116070113,0.9618642733427807,0.6536430224194715,0.9318128661642812,0.6850862552355043
PID_IL3_PATHWAY,0.9595821839258595,0.6933093659477161,0.948081002333818,0.7410679911418668,0.39417574988044785,-1.3018970399155636
BIOCARTA_TPO_PATHWAY,0.9595821839258595,0.6928069818701873,0.9456413696226466,0.7458192401602013,0.8371613480974812,-0.8395082245690547
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION,0.9456633221850613,0.6914795623613863,0.8594753232772431,0.8591741933387528,0.944639551902515,-0.6443718052098738
KEGG_STEROID_HORMONE_BIOSYNTHESIS,0.963046239203754,0.680492283006591,0.978434405940594,0.5981735583011761,0.43477067029961236,-1.2839810789153834
REACTOME_STRIATED_MUSCLE_CONTRACTION,0.9595821839258595,0.6803584882466147,0.6558024691358024,1.1266778160019284,0.8649415101028004,-0.8041876949154698
REACTOME_GAP_JUNCTION_DEGRADATION,0.9387509375863567,0.6746247263124814,0.9288822104602135,0.745337815426725,0.8927135908710857,-0.7037028318113231
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.9952154978811489,0.6682625091256168,0.8051474425486717,0.9673820749112704,0.324617342353677,-1.2731449488778195
BIOCARTA_NO1_PATHWAY,0.9662246329374357,0.6605640691498726,0.9707602339181285,0.6599746492980084,0.5439836149513569,-1.1137132210329448
BIOCARTA_LONGEVITY_PATHWAY,0.9604469963301338,0.6595065121346985,0.6579590181312046,1.1114583591174558,0.36935057711027675,-1.3601261917254535
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION,0.9604469963301338,0.6557073933145185,0.9995331859544496,-0.4787044704269713,0.9661810251617277,-0.6115287412394976
BIOCARTA_BARRESTIN_PATHWAY,0.9604469963301338,0.6378345474150496,0.83821552888656,0.8946106668477343,0.7552768944897409,-0.9014709230067454
BIOCARTA_CACAM_PATHWAY,0.9662246329374357,0.6331307833162528,0.8342950038924761,0.9172088413081225,0.6776529231033668,-0.99530557206642
REACTOME_COPI_MEDIATED_TRANSPORT,0.9662246329374357,0.6240644752943784,0.965600817132074,0.6142591289769691,0.9345076564318894,-0.6702013471132395
BIOCARTA_MTOR_PATHWAY,0.9739040645827467,0.6233616727041176,0.8913918694480624,0.8478257449711316,0.42308455632736197,-1.2827585027732393
REACTOME_P38MAPK_EVENTS,0.9695927521428254,0.6232248124690627,0.9288822104602135,0.7825881529349487,0.7811764705882354,-0.8605279031353947
NABA_PROTEOGLYCANS,0.9785900592795257,0.6228511012282147,0.9611620335587276,0.6878590995206654,0.8634882032054855,-0.799356312572631
PID_ERB_GENOMIC_PATHWAY,0.9695927521428254,0.6212338397840574,0.9223787698749505,0.7999064981920808,0.641610862859771,-1.058094318137947
PID_ERBB_NETWORK_PATHWAY,0.9695927521428254,0.6122559158421339,0.46843566519502977,-1.2908440681280047,0.6023527029079677,1.0999333361348769
REACTOME_SIGNALING_BY_FGFR3_MUTANTS,0.9604469963301338,0.6100554305440292,0.6861307807634643,1.0958260304512881,0.8897209985315713,-0.7331383059521155
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.961111111111111,0.604191633616435,0.9075386634708668,-0.7729448586222257,0.7734607086977799,0.8741954518989
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,0.9842023069125182,0.5812454202067483,0.5253059344268862,1.2301205091577974,0.4571491517955497,-1.2781546763107323
REACTOME_DEADENYLATION_OF_MRNA,0.9842023069125182,0.5752195523422774,0.7517264802445375,-0.9978169729163213,0.9716203007733683,-0.6197969059524288
REACTOME_P75NTR_SIGNALS_VIA_NFKB,0.9861147421931737,0.5703559892465265,0.753055232671116,-1.0000487499239183,0.5782430965796469,1.125070190927869
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS,0.9954932307873484,0.5635858252512802,0.9374456993918332,-0.7965660023465446,0.9710865398791094,-0.6594217680410253
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS,0.9954932307873484,0.5506460539791574,0.9409854620687096,-0.7959858786720879,0.961720395594696,-0.6933450856339993
REACTOME_COMMON_PATHWAY,0.9861147421931737,0.5443104426553624,0.5346941360621771,-1.2369256715387051,0.5256974548917346,1.199263457064861
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS,0.9954932307873484,0.526953770945591,0.978434405940594,0.6373861949220346,0.9346010693958283,-0.7489571549109627
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,0.9952154978811489,0.4983468969369348,0.897591773586085,-0.8354434135101868,0.867649444869388,0.7689771017601026
REACTOME_PYRIMIDINE_CATABOLISM,0.9954932307873484,0.4685970062803144,0.44371844371844377,-1.3595718414563187,0.7685649294442097,0.8987364133207332
KEGG_RETINOL_METABOLISM,1,-0.32862158891809784,0.8051474425486717,-0.9588375901643825,0.9287179812593861,0.7394033656908547
