pathway,memory_vs_intermediate_padj,memory_vs_intermediate_NES,memory_vs_effector_padj,memory_vs_effector_NES,intermediate_vs_effector_padj,intermediate_vs_effector_NES
REACTOME_SYNTHESIS_OF_PC,0.7144578728092829,0.9342950440072282,0.9584647476011681,0.6372435489119306,0.9333913626381323,-0.7770306887395725
BIOCARTA_RHO_PATHWAY,0.7283363802559415,0.9327044249739812,0.7548080269110312,0.9531542090938382,0.7142857142857144,1.0462404576386617
BIOCARTA_CARM_ER_PATHWAY,0.7430175998097697,0.9238282868894129,0.8285808561058282,0.878017666511389,0.897599885548949,0.8481926331191391
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,0.7251242157656129,0.9231404762968649,0.16665190303245048,1.5782157538242734,0.31284554281970306,1.382774752151012
PID_LPA4_PATHWAY,0.7347739847583256,0.9231276227586404,0.8917109155496145,-0.7822353018179817,0.9333913626381323,-0.7583430968692183
BIOCARTA_RELA_PATHWAY,0.7347739847583256,0.9226890572567049,0.9761006557779426,-0.6312032785347576,0.9551044242923881,-0.6994590984708529
REACTOME_ETHANOL_OXIDATION,0.7478680611423975,0.9217461408322981,0.6917688597936817,-1.0238216153364585,0.514282713715606,-1.2828451491265316
BIOCARTA_NFKB_PATHWAY,0.7335854098241317,0.9181922664566253,0.9559851912793089,-0.672813889801169,0.9333913626381323,-0.7878881575856559
PID_ALK2_PATHWAY,0.7182032194439142,0.9110084397940168,0.7025957525479599,-1.0152158045598483,0.8920224472879369,-0.823297042802074
ST_TYPE_I_INTERFERON_PATHWAY,0.7506179505133419,0.9088437498218556,0.9379367485910408,0.6681832545191072,0.9023881778598759,-0.7999143709717085
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS,0.7981410905816327,0.9063254350091475,0.6772745818033457,-1.0172817096874345,0.91405805912679,0.8491512748650906
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.7736929036908015,0.9047454259290149,0.19336051252184042,1.4635851750791897,0.02534738127958467,1.7313235062673757
ST_WNT_CA2_CYCLIC_GMP_PATHWAY,0.7560774463631607,0.9036457847305759,0.9735845571257044,-0.649644607377331,0.9333913626381323,-0.7947076758206121
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.8401681825711739,0.9012633132235204,0.9402307148760504,0.7909291064579711,0.9541737918349164,0.8010123570887218
REACTOME_SIGNAL_ATTENUATION,0.7337328403247056,0.8935586269850547,0.9033207507154504,0.7313195226822599,0.89467774534022,0.8253082879040613
PID_TCPTP_PATHWAY,0.7751995604821769,0.8923831628591425,0.6905876235049402,1.0094364330915342,0.8920224472879369,0.851730779424763
PID_RXR_VDR_PATHWAY,0.7720298043068861,0.8901381839688572,0.7434790680404716,-0.952986795220637,0.6351279013645736,-1.0975009834844305
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.8041700064857561,0.8893165665493606,0.7594669939043097,0.9569709304880876,0.514282713715606,-1.165208153195332
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.7748469166855659,0.8877895403027748,0.9354791870244135,0.7093940508056384,0.9333913626381323,-0.7863684165808446
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.748158126694274,0.8836637082104913,0.6698612862547288,1.0600817934386404,0.8378055229817665,0.9318494497808094
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.8056240495385169,0.8832719219525668,0.5419864818421354,-1.131475607470927,0.7066705713448997,-1.020802187749306
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,0.7736929036908015,0.881001053403004,0.9237415339557019,-0.67231493301935,0.8920224472879369,-0.8015557419972413
BIOCARTA_TCRA_PATHWAY,0.7757899695918453,0.880880739614566,0.5429472674050498,-1.2014306565006894,0.15485074626865672,-1.6213351045501045
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,0.8014929521540599,0.8807431280047626,0.6079461087786713,1.0795869713942883,0.705412583569924,1.0560829600800958
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,0.7842403678430865,0.8737149034949004,0.8855710705334766,-0.7789003856363732,0.6979066304633442,-1.0630323044257444
KEGG_BUTANOATE_METABOLISM,0.7839643652561248,0.8728498709030972,0.9735845571257044,-0.6790588661254877,0.9130096251014695,-0.8453749743191631
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,0.783699338321187,0.8718319449035931,0.7187214805696458,-0.9860400675874361,0.4127428127428127,-1.2643681798902187
SA_B_CELL_RECEPTOR_COMPLEXES,0.7963868743089522,0.8690410550280161,0.5149911816578483,1.1867186099259404,0.7985114675754548,0.9899827564611487
PID_FRA_PATHWAY,0.7963868743089522,0.868004457712855,0.5093368525239195,1.185563529561685,0.4127428127428127,1.3099642148296633
BIOCARTA_HSP27_PATHWAY,0.7757899695918453,0.866978021145476,0.813575519286821,0.8589385690937663,0.8403955174686881,0.9275172364782387
BIOCARTA_TCYTOTOXIC_PATHWAY,0.8005040800441655,0.8652130744036088,0.27901414141414144,-1.478822177589921,0.11863763260748185,-1.6951359659719791
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT,0.7834761726583953,0.864967416706905,0.8745922472962265,0.7852445630910194,0.9634086211496915,0.5921299487229243
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S,0.8209012449041869,0.8626267270636292,0.5671221864951769,-1.1200226320317974,0.3547467018242294,-1.3089871973097364
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.7906432368288441,0.860707857316453,0.3107492809437918,1.4169828833306228,0.5523993248131179,1.2275454500349052
REACTOME_ACTIVATION_OF_RAC,0.7981410905816327,0.8588865728861568,0.6869650720362533,1.0303319361872159,0.7887675812703213,0.972181451914566
ST_GA12_PATHWAY,0.8052382591433397,0.8577103189306841,0.5402130278863138,1.174543414197542,0.4433069989985534,1.2761670931628637
PID_FAS_PATHWAY,0.8160008937578245,0.8565216024133208,0.48144228884969625,1.1864372008134678,0.6549873737373737,1.0904861594529762
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.8390866437284954,0.8543991437345424,0.20306049236053114,1.4507517659386993,0.5581171950048031,1.1806978586300911
PID_DNA_PK_PATHWAY,0.8052382591433397,0.8454051289528145,0.3208176538908246,1.3830015743254729,0.6342084639498433,1.1291303501968963
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.8401681825711739,0.8432798964106034,0.555839430186196,1.1344454651063938,0.6843949701092559,1.0739821018760036
REACTOME_SIGNALING_BY_BMP,0.8052382591433397,0.8416617179684589,0.040892994611239415,-2.0597846701857,0.024288091885070508,-2.263661857207787
KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.8155287960911008,0.8405045929219234,0.07403484320557492,-1.7984909280478458,0.040691261183968624,-1.863755381388748
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE,0.8052382591433397,0.8392084708948099,0.9503474100270439,0.6291695718034217,0.9333913626381323,0.7306036176497347
BIOCARTA_MITOCHONDRIA_PATHWAY,0.8100199477068083,0.8386812309144469,0.8015673546931588,0.8979165174695878,0.9570875545671691,0.7065833176922027
PID_HES_HEY_PATHWAY,0.8401681825711739,0.8378533559022512,0.8745922472962265,-0.8639108448145476,0.9333913626381323,0.7884963530438571
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,0.8100199477068083,0.8355434122813188,0.21594604772174864,-1.5211626346600666,0.21101694915254238,-1.512075941250256
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.8734784105528276,0.8327812102267272,0.9756637859806615,0.691464076471507,0.9282753173374425,0.8360070656820608
PID_ARF6_PATHWAY,0.8401681825711739,0.8305779650551016,0.3625443625443625,-1.3174273807438064,0.42853379695484956,-1.246446772954449
BIOCARTA_AT1R_PATHWAY,0.8401681825711739,0.8303345538835291,0.5421683853583796,1.1534351738656798,0.4511387559808613,1.2661068419947368
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.8390866437284954,0.8279206866960954,0.10203723217421848,1.7420317677396664,0.048581070576077114,1.7324940273808596
BIOCARTA_NEUROTRANSMITTERS_PATHWAY,0.8343140676734995,0.8271570645944044,0.7181737289435733,1.0251254520734288,0.9333913626381323,0.7845673454932683
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,0.8390866437284954,0.827018152626071,0.41638795986622074,1.2990137724352313,0.41496199162792197,1.2926730304158698
PID_HIF2PATHWAY,0.8439663118841643,0.826412318998915,0.5076492748809043,-1.1890883549969629,0.36525824388213257,-1.2939171063046233
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,0.8160008937578245,0.8259078444389732,0.9358409604455299,0.7032013071815398,0.9247049247049247,-0.7972428100099607
KEGG_STARCH_AND_SUCROSE_METABOLISM,0.8401681825711739,0.8256514360177339,0.7778655294055704,0.9150293487263712,0.7558591134324361,1.0299821406145786
PID_NOTCH_PATHWAY,0.8626264633684063,0.8184506110970974,0.7395747364748351,0.974817009355805,0.5634100945220978,-1.1226322319499025
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.8320689019718147,0.8178132730312259,0.9087718414401706,-0.7698476517467205,0.9957420357420358,0.5003695072930913
PID_GLYPICAN_1PATHWAY,0.8401681825711739,0.8169912698995309,0.8222287552003991,0.8753803133761141,0.9282753173374425,0.7948109646217685
PID_ERBB1_INTERNALIZATION_PATHWAY,0.8626264633684063,0.8151141368985967,0.2793930774474245,-1.3284876628788496,0.2187125535962745,-1.4789561752079554
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,0.8401681825711739,0.8132760586727714,0.4217058137597868,-1.2654026313731574,0.607807385819642,-1.1345888411448102
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,0.8452237710931767,0.8107278632983519,0.6681040678453356,-1.0365535403388235,0.7010025163605836,-1.0459896144815055
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE,0.8578291037896066,0.8101996561829988,0.6245747861045252,1.0743329098436862,0.5886934685029683,1.1365817779585763
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.8452237710931767,0.8094229306691652,0.22908400897015696,-1.457623138370701,0.1017364657814096,-1.6327593977008594
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.8276471621394482,0.8071077399241632,0.9417304026275294,0.6218200013074641,0.9265519040166927,-0.7496001570024963
PID_HNF3A_PATHWAY,0.8452237710931767,0.8053995173041684,0.4399964918777224,1.2497278165406758,0.8037920221687449,0.9671384353365626
REACTOME_PECAM1_INTERACTIONS,0.8425452509796604,0.8051531604872796,0.6698612862547288,1.0610515527827418,0.9023881778598759,0.823875978945363
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,0.8757453606523878,0.8022102986265983,0.8928351159883317,0.82377005760798,0.8519913698330677,0.9098551995993263
PID_RAC1_REG_PATHWAY,0.881178868693732,0.8016616016133681,0.9203891620462391,-0.805029658257241,0.7414942697380219,-1.0092925454513877
ST_INTEGRIN_SIGNALING_PATHWAY,0.9244561949998419,0.7987542557417695,0.7173033648109184,0.9965744882245176,0.8485564950879786,0.9179901827692813
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.8612383451179201,0.7975399450748936,0.7353266888150609,-0.9710984810338049,0.8378055229817665,-0.9350811460884314
PID_WNT_SIGNALING_PATHWAY,0.851651875297379,0.7931596069826055,0.9402307148760504,0.6636228428996647,0.9519981133693507,0.7191326375354175
BIOCARTA_IL17_PATHWAY,0.8488652901691424,0.7919340733836004,0.5531442241968557,-1.1853233774657967,0.5572831494700411,-1.1934583305368514
REACTOME_TRNA_AMINOACYLATION,0.859810401028739,0.7897225501736486,0.18530459369147725,1.5613907740561026,0.19020966693476415,1.4908563683814837
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,0.8497253356503783,0.7845894634288235,0.7949052586130764,-0.8907747625578568,0.7357340720221607,-1.0871456366814114
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,0.8734784105528276,0.7797398359817772,0.7275358773646445,0.9815914002302275,0.8378055229817665,0.9311295140127076
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.8904329043290433,0.7754645044371855,0.35378455179540175,1.3225847125885788,0.41884486497141726,1.2841556631916295
REACTOME_RNA_POL_III_TRANSCRIPTION,0.892220735219685,0.7742479678778184,0.9097371062698392,-0.8051024170976029,0.8920224472879369,-0.8720643630695066
REACTOME_INSULIN_RECEPTOR_RECYCLING,0.8603501397215122,0.7736194278918321,0.50394656952034,-1.2013158663500094,0.4842231292517007,-1.2311853400652506
REACTOME_DEADENYLATION_OF_MRNA,0.8686474501108647,0.7727212329214593,0.9990101063676154,0.4324010540662201,0.8920224472879369,-0.8437097943681695
PID_TCR_PATHWAY,0.9410663914688683,0.769203591284143,0.4009719486420037,-1.2243459006084432,0.6059755138717287,-1.1156958855357144
KEGG_PEROXISOME,0.9423526042282642,0.7679546231730743,0.12484555466022024,-1.49188007206271,0.06076412720201327,-1.4830037545956143
KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.8992850318638517,0.7674462244949708,0.11534987144743243,-1.5557509568804395,0.09839660946622804,-1.6963514457421658
REACTOME_MYOGENESIS,0.8760810240844416,0.7654971938852473,0.7034608011300576,1.018733952704751,0.5821019560149995,1.1715888451823766
REACTOME_HS_GAG_BIOSYNTHESIS,0.8734784105528276,0.7645375922229781,0.628923364217482,1.0900601985370042,0.9634086211496915,0.6691636842156846
REACTOME_OLFACTORY_SIGNALING_PATHWAY,0.856975534061704,0.7613157953972756,0.4148491938517248,-1.3498649987911173,0.41496199162792197,-1.3667145432234042
BIOCARTA_PDGF_PATHWAY,0.9027417027417027,0.7596134017526657,0.8354626403406891,-0.8733718426865396,0.9634086211496915,-0.7367670831841556
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,0.8773115071218052,0.758426730968389,0.9379367485910408,0.7133668545833459,0.8920224472879369,0.8486150850068495
BIOCARTA_TALL1_PATHWAY,0.8760810240844416,0.758011601080008,0.9030909803342552,0.7726792356023044,0.9333913626381323,0.7508077260317757
REACTOME_AMYLOIDS,0.8741671758168225,0.7536748364047676,0.6681040678453356,1.0810025103512522,0.5006451874079659,1.2581860567947365
PID_GMCSF_PATHWAY,0.9244561949998419,0.7465942370849578,0.6917688597936817,0.9994289254839931,0.7468126639419264,1.0129020272256692
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.9253016808753464,0.7359798560348197,0.7353266888150609,0.9613810145790119,0.8579899570578814,0.9011442063013855
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS,0.8746745090831112,0.735777987070658,0.47174646672248866,-1.2889033176199283,0.4971265276855103,-1.321704857366668
BIOCARTA_CELL2CELL_PATHWAY,0.8956402297998255,0.7341275922120767,0.19824795923214203,1.495834839150758,0.49206098523962827,1.2369940264074932
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.9354479117512293,0.7298124214650711,0.2595086248245723,-1.3749988924084926,0.4636474424426073,-1.2073787609815698
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.922429373650108,0.7139898812882439,0.9394789828426608,0.6930196944037933,0.9811260326818795,0.6066727373511063
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.9336637143861514,0.7110169115891156,0.9549862224185439,0.6786185500115924,0.9333913626381323,0.7682739442607823
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,0.900244962689209,0.7072290988542306,0.9505738931062926,0.6547133848714846,0.89467774534022,0.84682387830382
REACTOME_GLYCOPROTEIN_HORMONES,0.8944581936656121,0.7065252666225046,0.8527397260273973,-0.8385321186523836,0.8409870893936918,-0.9502011690063044
KEGG_FATTY_ACID_METABOLISM,0.9469823365439404,0.7056983295197106,0.6681040678453356,-1.0451147924071593,0.6679264085135986,-1.0625348083369617
ST_STAT3_PATHWAY,0.9004152894313078,0.7036106156119906,0.7949052586130764,0.8936368739927483,0.9469428444838283,0.698406014657948
KEGG_SPHINGOLIPID_METABOLISM,0.9423526042282642,0.70198920931179,0.6772745818033457,-1.0121086168449025,0.49206098523962827,-1.2062002828201175
NABA_COLLAGENS,0.9268507261586847,0.7015313162648198,0.6555393444217489,1.0659377250378022,0.8671988795518207,0.9082651205558275
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,0.9299719887955182,0.6989591278542187,0.8607126763695523,-0.8405644782137398,0.8862408439575459,-0.8818515704270447
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,0.9457642796140084,0.6954815472703441,0.25531096799000286,1.4124390760275085,0.41496199162792197,1.2832388997595159
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.9410663914688683,0.6918020736912975,0.979716383289093,0.6068777441823431,0.9800358026655472,-0.6786159295514695
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING,0.9246071215436642,0.6906576143217183,0.30505784571691097,-1.413040311826746,0.41496199162792197,-1.3051141167310212
REACTOME_PKB_MEDIATED_EVENTS,0.9425364060511805,0.68539635599365345,0.5189677382003445,-1.1907227015551756,0.8132654983983417,-0.9612664924693276
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.9003711104767342,0.6796162431209686,0.6978268614178839,-1.013231523669079,0.8378055229817665,-0.9113769504126744
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,0.9234812576378131,0.6791725171583951,0.6078598051396064,-1.0926284853730481,0.7714965544946076,-0.9858532190069456
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.9251592356687898,0.6757521450621204,0.8052513701245755,0.8747934596397886,0.9496004073409933,0.703737366958998
BIOCARTA_FIBRINOLYSIS_PATHWAY,0.9250503317221519,0.6729221027777831,0.9531321859103896,0.6102015961521049,0.9812191352207185,-0.5466290915260374
PID_RHODOPSIN_PATHWAY,0.9366301259993998,0.6700877681474152,0.6763663692574293,-1.0276615035522243,0.514282713715606,-1.2030997050140613
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.9531996964541571,0.6564066463563041,0.6681040678453356,1.0448895256465442,0.6549873737373737,1.1050785082418375
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM,0.9301896613763638,0.6427583844594286,0.6007846905276644,-1.1259622734667296,0.10130665533287561,-1.6447399622891463
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.9423526042282642,0.6403148278758972,0.8567706158445941,0.8243783109056625,0.9606881768221823,0.6630624179114705
PID_HNF3B_PATHWAY,0.9634442616303812,0.6192798348338312,0.6376254910519424,1.0802081323976072,0.8378055229817665,0.9461230300080709
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,0.9459844506858796,0.6119709500647602,0.9200344299120359,-0.7117185382055926,0.8378055229817665,-0.8961108121906867
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,0.963176876089589,0.5845242174171912,0.9349186483103878,0.6992147251858746,0.919983361694082,0.7885581389163664
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.9754498968839167,0.5799603774564241,0.2452593011825683,1.4655719616397826,0.21738418726469144,1.4767785486105034
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION,0.9559972770592239,0.5705539330803365,0.6376254910519424,-1.10340359322981,0.6473581585580443,-1.1509130675410362
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.9792169444833929,0.5530058159783955,0.9116205074076624,-0.7444734071307251,0.8403955174686881,-0.9130073492878469
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.9907161803713528,0.5338792552921112,0.6859151194683787,-1.0071017188558202,0.7066705713448997,-1.0470901690416885
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.9907161803713528,0.5315718722740287,0.50394656952034,-1.1956240009744463,0.6180430917180756,-1.0957406636547866
ST_INTERFERON_GAMMA_PATHWAY,0.9758831893251668,0.5119493748125088,0.6681040678453356,-1.0412417542037369,0.7120157532510577,-1.055758654157735
REACTOME_INTRINSIC_PATHWAY,0.9774092766161979,0.4938055054605933,0.7678320419341214,0.9269440641643356,0.7985114675754548,0.9608729627097697
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.9885129469859653,0.4846821009744499,0.6079461087786713,-1.1499164915355438,0.6293745649501636,-1.1995664020484609
REACTOME_OPSINS,0.9901343666910344,0.48338163512039656,0.8942042459092283,0.7848505288256812,0.9333913626381323,0.7648351478753634
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.9892521212918504,0.45939773655156074,0.29304303634953327,-1.4611552308274374,0.1737522460443452,-1.6332568315544231
REACTOME_GABA_A_RECEPTOR_ACTIVATION,0.997012444625992,-0.4428835282238884,0.9648495654111879,0.5571657444316027,0.8915871805569543,-0.8445490548729705
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,0.9981447124304267,-0.4596630950987459,0.6007846905276644,-1.0993019817809364,0.5055757364255009,-1.1947396042471858
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.9901343666910344,-0.5131726385879931,0.19336051252184042,-1.560103701004403,0.30164312107827035,-1.3857565131677165
ST_JAK_STAT_PATHWAY,0.9768611614896963,-0.5348456619913448,0.9306561041930916,0.6838870486699162,0.9685217945328968,0.6106061747161555
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,0.9806503291696913,-0.538269519878045,0.9749715135677296,0.581746177414635,0.9333913626381323,-0.752766793929221
BIOCARTA_PML_PATHWAY,0.9838147773808966,-0.5397391097036324,0.7945239226451283,-0.9039877781545494,0.9333913626381323,-0.7603323847153265
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,0.9885129469859653,-0.5542547667971114,0.7569507483797421,-0.9447229122429515,0.7887675812703213,-0.9792276859045053
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING,0.9651697084203369,-0.5568459297005979,0.8165556990956971,-0.8453812957724826,0.7828031863906303,-1.006876616416887
KEGG_RIBOFLAVIN_METABOLISM,0.9754498968839167,-0.5590714040637776,0.9058067906912035,-0.7511129614070078,0.7416490226763632,-1.0198049262024849
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS,0.9707365804926782,-0.5646087908873656,0.5780119296333303,1.199435891036223,0.514282713715606,1.2756069541553423
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION,0.9531996964541571,-0.5738784563691154,0.9984917043740573,0.40014620389751593,0.9317514989156779,-0.7758183117173353
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.9634442616303812,-0.5838088625382234,0.4218742909008396,1.297008581461845,0.20186701956436212,1.4955964635951136
BIOCARTA_IL4_PATHWAY,0.9521148719582802,-0.5926003817294098,0.7353266888150609,-0.9746432730069426,0.5844551424346893,-1.1906463998892405
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.9806503291696913,-0.6058221143980753,0.6698612862547288,-1.0467034298831581,0.8920224472879369,-0.8804381800658564
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.9617414358473453,-0.6079344498332219,0.712701252236136,-0.987230991415135,0.9333913626381323,-0.7703719001994046
NABA_PROTEOGLYCANS,0.9683732130441418,-0.6134846488642811,0.9349186483103878,-0.739033238823623,0.9810729364432715,0.6188915415481145
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.9457642796140084,-0.6229787254522466,0.7945239226451283,0.8967008282682396,0.9634086211496915,0.622411003108404
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA,0.9457642796140084,-0.6243762900473082,0.8567706158445941,-0.8206750535044987,0.9044819841812324,-0.8295678006260072
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,0.9405983659554459,-0.6288043427722109,0.6247555873108283,-1.1562498118940898,0.41897550622382834,-1.327116100607799
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP,0.9388197107777531,-0.6291265634739271,0.7594669939043097,0.9458710317729755,0.7066705713448997,1.0814546905789175
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR,0.9366301259993998,-0.6304154816442277,0.30895372233400403,-1.4811196689352968,0.442527586568031,-1.3160436590514328
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.9573060801211837,-0.6397681288173451,0.38314606297500997,1.3390948648055163,0.401790450928382,1.3039116493259018
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,0.9410663914688683,-0.640916292370663,0.9525249588058544,0.6274394453725592,0.873051091836811,-0.8594885568440437
PID_IL5_PATHWAY,0.9441205744348075,-0.6476434961293879,0.7610650678892612,-0.9263726429885164,0.9023881778598759,0.8272576287436102
PID_P38_MKK3_6PATHWAY,0.9617414358473453,-0.6493697497684496,0.7187214805696458,-0.9706169128162129,0.9023881778598759,0.8401220310473564
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.9313220817379435,-0.6539629287857265,0.44141971830985915,1.290199075097799,0.34054580785603167,1.4056737126534056
REACTOME_UNFOLDED_PROTEIN_RESPONSE,0.9848162832415682,-0.6572982496543247,0.8607126763695523,-0.8910424797182266,0.7559525977149845,-1.0046927821453635
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.9475978691168565,-0.6655316831514204,0.8173118249489458,-0.8774444226459567,0.9151551904735653,-0.8425144709670173
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS,0.9457642796140084,-0.6657158039462876,0.6502154328241285,-1.06922118104893,0.8915871805569543,-0.8680296825761323
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE,0.9330247496693747,-0.6665055372793014,0.9908580914426321,0.4775185614101377,0.9282753173374425,0.8417250778242023
REACTOME_SIGNALING_BY_HIPPO,0.9423526042282642,-0.6679678808038001,0.839253500753052,0.8579636153465559,0.9333913626381323,0.7657885975196971
KEGG_LINOLEIC_ACID_METABOLISM,0.9423526042282642,-0.6688987696080855,0.9203891620462391,0.7365560468262404,0.8040131465144439,0.9633277550301763
KEGG_SELENOAMINO_ACID_METABOLISM,0.9459844506858796,-0.6692763130634125,0.5429472674050498,-1.1523682342047676,0.8193594143071135,-0.9600663139502793
REACTOME_NCAM1_INTERACTIONS,0.9425364060511805,-0.6837703681127795,0.7594669939043097,0.9468559851680876,0.6168774193548388,1.120132544695848
PID_HDAC_CLASSII_PATHWAY,0.948788294467307,-0.6858114586855775,0.630259246320258,1.0637877700650633,0.8040131465144439,0.958988643125141
PID_BMP_PATHWAY,0.9423526042282642,-0.6915735813277245,0.04369355289782355,-1.8722253570532092,0.04622667780562517,-1.9150742493994497
