pathway,effector_vs_all_padj,effector_vs_all_NES,intermediate_vs_all_padj,intermediate_vs_all_NES,memory_vs_all_padj,memory_vs_all_NES
GSE41867_DAY15_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN,0.9626197249586941,-0.7516618763489045,0.9398760897685114,-0.8197826087380351,0.971416735708368,0.7305144549457169
GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN,0.9711141402503171,-0.7529683139675994,0.6868058460201502,0.9713254641099218,0.7094511719453213,-0.9484626258503555
GSE360_L_MAJOR_VS_T_GONDII_DC_UP,0.9670088426798044,-0.7544032263229449,0.974062490449169,0.7323467743954704,0.49572111283642023,1.051162912830542
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN,0.9772388918732253,-0.7547434925705606,0.7051859698843664,0.9572126516946369,0.27647655148095907,-1.1414862972814686
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP,0.9405499834342338,-0.7570859125856683,0.963787113167432,0.7145737930585468,0.4837481698389458,1.0688760862900426
GSE13306_TREG_VS_TCONV_UP,0.9711141402503171,-0.758172620993327,0.2530483799514215,-1.138881754868888,0.19052376627308507,1.2473377879753658
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP,0.9673994001911478,-0.7582300098674883,0.9875737532413845,0.6609644863248788,0.4730896779535376,1.0641788733859192
GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDM_DN,0.9717377470612258,-0.7597784717733893,0.44870141830908084,1.0823584867018101,0.45428691314280384,-1.0549114182938106
GSE27786_BCELL_VS_NKCELL_UP,0.9670967521133509,-0.7601713725092545,0.4659327581077061,-1.0393295149219477,0.8003360120964355,0.8731754764448847
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN,0.9711141402503171,-0.7602595454093949,0.3088626854317231,1.162809456788805,0.05226290213578485,-1.4010854942741482
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP,0.9399928685554065,-0.7614687760579641,0.9014926575750862,0.797172317063149,0.7651783711016379,0.8844778522980745
GSE37301_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_RAG2_KO_NK_CELL_UP,0.9714505357228657,-0.7625905383533359,0.7221941780245668,0.9468558855466848,0.9054943581535472,0.8097657964877611
GSE6259_DEC205_POS_DC_VS_BCELL_UP,0.9402740940029459,-0.7630343541800496,0.5034706994328922,1.0606218313227647,0.9951904328610426,0.615200210261424
GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN,0.9717510882817395,-0.7632735580752543,0.772005276388163,0.9202123050476906,0.740249226129058,-0.9225051901651047
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_DN,0.9626197249586941,-0.7641178015885652,0.5952161272914019,1.0031042495600913,0.7963832517146638,-0.8900186723730688
GSE14308_TH2_VS_TH1_UP,0.967666076286196,-0.7656698042545567,0.47547943200117115,1.068537475866093,0.5860388492532175,-0.9994576199355544
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_UP,0.9546749674535743,-0.7664691774738793,0.7685276279903859,0.9119490636606465,0.9668410607974022,-0.7407756692305139
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP,0.9667318103196532,-0.7668976441877732,0.6744879263425954,-0.9901485749664535,0.9842381142138983,0.7132490575135121
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN,0.9385756358212467,-0.7684790450325628,0.9551912547477794,0.7440413342842956,0.3732475293036084,1.1387707294897915
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN,0.9499210506349589,-0.7686156550307554,0.8559266087043174,-0.8884233092996612,0.47689536017011724,1.069324922005395
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN,0.9667318103196532,-0.7695464250005164,0.05272527555774403,-1.460911487953162,0.19582255925186562,1.2671827332672965
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN,0.9143069827595118,-0.7703840878792212,0.71599676684547,0.9396469067342178,0.7877611291422747,0.8587774032080884
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_UP,0.9667318103196532,-0.7704295158031722,0.6675736532887615,0.9780199507792222,0.9462943665865641,-0.825684028853269
GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP,0.9667318103196532,-0.771015374908743,0.9846640927040167,0.7041139985393806,0.39118754723451815,1.1042046692544512
GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN,0.9583570761800398,-0.771393278523873,0.8304226061235408,0.8738510008529076,0.7736526673889819,0.8906772647542073
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP,0.9263772738187287,-0.7727845498102431,0.8287557073946914,0.8646667904812697,0.6488314291498731,0.9522219202340232
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_DN,0.9536230878629157,-0.773562000668436,0.975749355554585,0.7106188436848101,0.6485424172944645,0.9582929526722901
GSE6259_DEC205_POS_DC_VS_CD8_TCELL_DN,0.9457994672378568,-0.7759351032511683,0.9437729037904065,0.7694699384115233,0.715706685172334,0.9154131070904079
GSE3982_MAST_CELL_VS_BASOPHIL_UP,0.9584748937489505,-0.776267631725013,0.5758691453404153,1.026550685277225,0.564104847831702,-1.0031968111550766
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_UP,0.9539573720637585,-0.7764484662546289,0.9470089615068015,0.7609298803116846,0.3604034969737727,1.1320838130368949
GSE40666_UNTREATED_VS_IFNA_STIM_CD8_TCELL_90MIN_UP,0.9239419022333281,-0.7775345899114608,0.9974059697170434,0.6171226222662805,0.5585878998935422,1.0131093292258655
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_DN,0.9557420251895685,-0.7778773075920015,0.9070699801725605,0.8101435562872529,0.9579734130144986,0.7608360288669694
GSE9878_CTRL_VS_EBF_TRANSDUCED_PAX5_KO_PRO_BCELL_UP,0.9494939033977343,-0.7790302296542936,0.9818042407620395,0.7017931689188925,0.63811394891945,0.9676561239102187
GSE27786_LIN_NEG_VS_ERYTHROBLAST_UP,0.9469186739896486,-0.7807842846343381,0.65703731351967265,-0.9864543262066139,0.5215973693333936,1.0344276197913684
GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP,0.9335601135481424,-0.7836350384094839,0.5307127967730583,1.0356303982038748,0.6154913214613931,-0.9616245610428238
GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_UP,0.9204806587514364,-0.7842180981281148,0.8696390783627977,-0.885270664367948,0.4203289779886708,1.1005573988638742
GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN,0.9469186739896486,-0.7852917978858154,0.9148093887347651,0.7998832102268414,0.6948034245679501,0.9345513053977191
GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_DN,0.9469186739896486,-0.7856117061506462,0.6966280710227635,0.9668443811354502,0.30934950847103115,-1.1500177045231064
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN,0.9457994672378568,-0.7859487837488535,0.8868457826321106,0.8264678612820376,0.7160807918655572,0.9153161245642388
GSE6269_FLU_VS_STAPH_AUREUS_INF_PBMC_DN,0.9473642402518097,-0.7861492061700964,0.07077794726519938,-1.3892689181875097,0.2608654483476944,1.20107022590967
GSE17721_CTRL_VS_POLYIC_1H_BMDM_UP,0.9464840580918451,-0.7866281353220833,0.2148375489469785,1.2299712240481682,0.3406145915646902,-1.11225196145066
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN,0.9390199932541667,-0.7877477395374642,0.461168675309748,1.0815949184327545,0.7150743369903806,0.9234259885886698
GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP,0.9470039644776325,-0.7896146397464775,0.8331623230043094,0.8760110450576392,0.6877657061880019,0.9356298723884051
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP,0.9226596371696102,-0.7898827486747613,0.29671494171670787,-1.1224274032966761,0.6396946475509164,0.9638589947343644
GSE27786_LSK_VS_LIN_NEG_CELL_UP,0.9457994672378568,-0.7908153533989833,0.05196412001237242,-1.4458926415172382,0.15937351995369098,1.2761175035100174
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP,0.9302547409566627,-0.7916671029640162,0.17065299402926576,-1.2375369602818338,0.11549311355716578,1.3524079007592016
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP,0.8877390368324986,-0.7923156829868735,0.3372709651464726,1.172869720320539,0.794838232686918,-0.874328122173364
GSE3982_EOSINOPHIL_VS_BASOPHIL_UP,0.9360511784630584,-0.793558962171203,0.8436317225596339,0.8602224411663908,0.9053301812450749,0.807007418128424
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_DN,0.935128386081103,-0.7941706405917842,0.907431551499348,-0.8763313455655277,0.15104558707746082,1.2941679292010715
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_DN,0.9386917383784151,-0.7952841281393104,0.5717402063781108,1.0204156725625413,0.4918792890497546,-1.0375947798293026
GSE14413_UNSTIM_VS_IFNB_STIM_L929_CELLS_UP,0.8978797574336269,-0.7952914316721587,0.8287557073946914,0.8574353053229657,0.5121364592697886,-1.0462983196079878
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_16H_TSST_ACT_DN,0.9291600775107468,-0.7956632908058406,0.7448825484388777,-0.9655910995942003,0.5843479319581174,0.9904626175971075
GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_DN,0.9273079791200597,-0.7958703395886482,0.8278965129358831,-0.9123457756648385,0.5397092084006463,1.0212252114849978
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_DN,0.9328014715352696,-0.7980193012724063,0.6741362852163557,0.9817447143331648,0.9949413942011105,0.693345125926125
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_UP,0.9226596371696102,-0.7980396575222968,0.9387283236994222,0.7879233262064698,0.5585878998935422,1.0064439042777162
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP,0.9204806587514364,-0.7984480390137171,0.52590760911985035,1.0385571071407496,0.6571161937818236,-0.9533561375528282
GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP,0.93554907815472,-0.7986710683641196,0.6677091477716967,-0.9887427135956363,0.2682734097194785,1.1928004790905455
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_UP,0.9358707013095326,-0.7989249067481475,0.46959700836611384,1.0713613283096535,0.9217571241271556,-0.8233487691878997
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_DN,0.9332045330345166,-0.7998192054130802,0.7467575499384644,0.9358222070227331,0.5489345520611805,-1.01175618975833
GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_DN,0.9228322956230688,-0.8001346495068088,0.8420858414631334,0.8604634973347919,0.4653167597250355,1.0694339242346156
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP,0.9226596371696102,-0.8009204858216391,0.7928228784898612,0.8992938349930976,0.9408713259884388,0.7711093487486975
GSE40274_FOXP3_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,0.9226596371696102,-0.8011568169447211,0.5408725900159124,-1.0323490863381435,0.19574405213205648,1.2507262867663143
GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN,0.9204806587514364,-0.8012754765124961,0.9739791272676331,-0.7805556115910564,0.47539015606242496,1.0596780837149553
GSE17721_CTRL_VS_LPS_8H_BMDM_DN,0.9258081827123362,-0.8020749991587516,0.9801590010612483,0.7155647762986811,0.6506133288659355,0.9496970644848054
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN,0.9238439741160391,-0.8039358941326055,0.907431551499348,-0.8676918551234668,0.3541383989145183,1.1283495206272138
GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_DN,0.9175791962174942,-0.8040497831946551,0.30945028355387527,-1.1298193614197722,0.5855584698828822,0.9904632573319101
GSE36095_WT_VS_HDAC9_KO_TREG_DN,0.8815340548258388,-0.8041015205331155,0.9849370164807759,0.6447103820190948,0.56018875192604,1.0198709426714223
GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_DN,0.9196972322360608,-0.8053894829288325,0.30766205518905143,1.1823995571130947,0.3908857509627728,-1.0971894088537493
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_IL1R_KO_MOUSE_LUNG_DC_DN,0.9239419022333281,-0.8070719062611121,0.461168675309748,-1.036038153913349,0.3547055687620913,1.1299812614498876
GSE6259_33D1_POS_DC_VS_CD8_TCELL_UP,0.8760043687326111,-0.809205940329166,0.6931334896094392,0.9634772753393206,0.8921176778928057,-0.813422483759329
GSE17721_PAM3CSK4_VS_CPG_4H_BMDM_DN,0.9227922095058807,-0.809235863874672,0.8528472249156421,0.8568703999693367,0.6117528879959819,0.9732230578482423
GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_DN,0.9087773544917841,-0.8097802452058587,0.6119679687217535,0.9893232573144848,0.750214239805756,-0.9032045124623167
GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_UP,0.9163207758460182,-0.809898194564363,0.03238930993218987,-1.9399189189604364,0.0246020223953139,1.7071448740315152
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN,0.9165170625128914,-0.8099952229537154,0.1830890642615558,1.254773343256202,0.09175467635383555,-1.299074933881
GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP,0.909414867080037,-0.8100982221045792,0.7682237383565752,-0.9181067672037753,0.5024860525404088,1.0487796425233111
GSE369_SOCS3_KO_VS_IFNG_KO_LIVER_UP,0.9104106685882896,-0.8103872438736679,0.9734274951849053,0.7186968043233839,0.5732241240318364,0.9982031454967448
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP,0.9169202203332814,-0.8104764302284141,0.46046561527733076,-1.0377394610221073,0.6007437033617199,0.9916772984317657
GSE11057_CD4_CENT_MEM_VS_PBMC_UP,0.9263772738187287,-0.811452688573216,0.051987686003766756,-1.4407575572381415,0.12223929747530186,1.3203144929508008
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_UP,0.9239419022333281,-0.811508769053621,0.7309713429991151,0.9471970540025172,0.4249889199141084,-1.0670307531345549
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_DN,0.9255101320341735,-0.8127920028223383,0.11861470104891557,-1.2202565062691593,0.19099448337557776,1.2398351150052151
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_UP,0.912618493500596,-0.8134773610620005,0.32259341076341363,1.155692609019908,0.3604034969737727,-1.0979898494044398
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN,0.9071628976101139,-0.8136492909518411,0.9857475805098461,0.675647717564207,0.4092617581612318,1.0973780784842324
GSE360_DC_VS_MAC_L_MAJOR_UP,0.9162731558459342,-0.813808433255615,0.13229146173519574,1.308916104658426,0.08358854260493605,-1.3303722523822974
GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_UP,0.89881390323166,-0.8140355282069629,0.6165774737906495,0.9899542699411632,0.515089937532927,-1.0170432543265322
GSE15930_STIM_VS_STIM_AND_IL-12_72H_CD8_T_CELL_DN,0.909414867080037,-0.8152164847129528,0.4117835694401089,1.1111938981407938,0.3780843492970892,-1.1159341160387386
GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_UP,0.909414867080037,-0.815441583231287,0.37201265981541454,1.1329891178440357,0.06930298719772404,-1.3611941378083323
GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_UP,0.9226596371696102,-0.815652043200576,0.17929742388758785,-1.1728665698968752,0.31515298374518824,1.14941682685288
GSE17721_CTRL_VS_POLYIC_2H_BMDM_DN,0.9079508182344377,-0.8156901080852264,0.5441913329565723,1.0430189937905647,0.9667968092625627,-0.7961241404884576
GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_DN,0.9138700180236021,-0.8174921877614497,0.5726747530323871,-1.020799170438007,0.2599439775910364,1.2045856902558756
GSE17721_POLYIC_VS_CPG_1H_BMDM_UP,0.9114962230789612,-0.8185609561174745,0.7445264912923456,0.9421894534988915,0.839293384879725,-0.8863644548078882
GSE360_DC_VS_MAC_L_MAJOR_DN,0.9014587916737181,-0.8192171365556966,0.44153912461751216,1.0924063233839545,0.8000368324125231,-0.888817460484025
GSE36009_WT_VS_NLRP10_KO_DC_LPS_STIM_UP,0.9094718909156524,-0.8200759593273553,0.65703731351967265,0.9856850019520417,0.6476333533835585,-0.9686138735806422
GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDM_UP,0.9031867955579838,-0.8215447186068298,0.7326315789473684,0.9383956849840064,0.42315524061773746,1.08798039760662
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN,0.911063204311612,-0.8216125926103577,0.0688135593220339,1.3816218879616877,0.06990508576716957,-1.3177587610323895
GSE6259_DEC205_POS_DC_VS_CD4_TCELL_DN,0.897673182717321,-0.8223608460452623,0.625565912117177,-0.9953830773647928,0.5254452269459091,1.0310006356031989
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP,0.909414867080037,-0.822599730114785,0.7746212789221218,0.9193756656050047,0.9617608875250796,-0.7960110127318205
GSE6681_DELETED_FOXP3_VS_WT_TREG_UP,0.8794348944161678,-0.822648866160515,0.9148093887347651,0.8046527131326645,0.6637763747030037,0.9437846853183713
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_UP,0.8919775841909925,-0.8231410364661436,0.5355515405401083,1.0353964708357806,0.4533554752368858,-1.0801296880263787
GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_UP,0.9138700180236021,-0.8236758385689668,0.07124195749658803,-1.363576323387368,0.33648898645815345,1.1300349770762863
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN,0.9048054919908466,-0.8241933913527565,0.20409401993932905,1.2338692520949692,0.5125022857446219,-1.029889053137125
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP,0.8820517735764662,-0.8242573437306937,0.841276419394944,0.8669867039855701,0.17838645562825517,1.2785389811521484
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_UP,0.8996969624869408,-0.8245636253237529,0.03611831862999481,-2.449625428190954,0.014522821576763484,2.1012728284189794
GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_DN,0.8812052790586737,-0.8245676786852365,0.65703731351967265,-0.9822192806653914,0.32644501707842777,1.1592827323781905
GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_DN,0.8977244369127557,-0.8246987991338552,0.907431551499348,0.8153786314011051,0.7506671310580744,0.8922056546069104
GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_UP,0.9031867955579838,-0.8250585705024097,0.9343820224719102,-0.8686883345616843,0.2776808796968516,1.191409057184661
GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN,0.8902082774084542,-0.8252108807035436,0.7802441523734468,0.9141365897565878,0.7288628168559281,0.9113573343350875
GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_UP,0.897674956622325,-0.8254511293847104,0.7307817304567386,0.945591412723218,0.4918792890497546,1.0462483129837643
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN,0.897673182717321,-0.8258808365667729,0.10312857203336014,-1.2966535654566298,0.21193574066582277,1.2347161179198467
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN,0.8976797463970805,-0.8261675073776703,0.8026765657492536,0.899906033443659,0.3901753546708923,-1.1050964597123423
GSE17721_POLYIC_VS_CPG_16H_BMDM_UP,0.8942859784455635,-0.8272523761005328,0.10527589545014522,-1.2694091819912938,0.14886270880893246,1.296220852414764
GSE16385_UNTREATED_VS_12H_IL4_TREATED_MACROPHAGE_DN,0.8902082774084542,-0.8279242064104209,0.4374346854903905,1.0955602063759096,0.3412169701574037,-1.1305816190596882
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_UP,0.89881390323166,-0.8283492594565063,0.907431551499348,0.8037275730452081,0.598334285856966,0.9844300221480282
GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN,0.89881390323166,-0.8283569690028537,0.6157301076915225,1.0001742187303615,0.5860388492532175,-0.9939960790228481
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP,0.8358942264387111,-0.8287179310515383,0.9975975766860485,0.545234463572699,0.6468384162754136,0.9413250289677323
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP,0.8935058130014738,-0.8294726372279492,0.684560281875718,0.9760731996853005,0.7436352577934631,-0.9271721511009472
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_UP,0.8778804835069713,-0.8295437399346101,0.8264409568459937,0.8808048043850418,0.8054919495473383,0.8601107464900666
GSE17721_CTRL_VS_LPS_4H_BMDM_DN,0.8978797574336269,-0.8312488456304972,0.6667892717684646,-0.9887125188286958,0.2596796984329673,1.2079577639788792
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_UP,0.8808752609227668,-0.8315742439052246,0.6989247311827956,-0.9528345044310672,0.3260601120118352,1.1441649857892016
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_UP,0.8861938953590713,-0.8317634465091817,0.9818042407620395,0.7070291350845432,0.8277770723960834,0.8556192425411334
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_DN,0.8877390368324986,-0.8319015232515427,0.7930202930202931,0.9065763252708912,0.5571298910851149,-1.0126282472454662
GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDM_DN,0.8889520159254946,-0.832123618678067,0.6556440024754513,0.9890455872368199,0.9268860711511485,-0.8229151543179705
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_DN,0.8864005803870002,-0.8330781806260446,0.27650397275822924,1.1850772545104125,0.3966565349544073,-1.0929983507079815
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP,0.848477499509709,-0.833461482595349,0.3608597285067874,1.161321709996702,0.5292465760284627,1.0351110726237494
GSE17721_LPS_VS_PAM3CSK4_8H_BMDM_DN,0.8952007492154597,-0.8334682374705898,0.14384410983170948,1.2895902214203976,0.19131853194381515,-1.207026144950366
GSE37319_WT_VS_RC3H1_KO_CD44LOW_CD8_TCELL_UP,0.8456742800109933,-0.8349955716259668,0.8435107895633643,-0.8889033124913222,0.2028570779677954,1.2522446029104553
GSE17721_CTRL_VS_PAM3CSK4_2H_BMDM_UP,0.8815340548258388,-0.8351309836805728,0.541402743941531,1.0426040542465929,0.6628832213708924,-0.9627751098082671
GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_DN,0.8812052790586737,-0.8355042677185525,0.8790008396710439,0.8306641329248214,0.9856522055788886,0.7208204319465501
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP,0.8792213248836256,-0.836393312807492,0.7510280264807956,-0.9555186268490482,0.198037585527749,1.2633740500788033
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP,0.8784552849098041,-0.8368706315614836,0.9772545931214573,0.7098717739219494,0.6822624886559464,0.9386863292828751
GSE17721_CTRL_VS_CPG_0.5H_BMDM_DN,0.8746683411348327,-0.8371745059117004,0.6175320623033915,0.9955025390925863,0.961173611295579,0.749271812485176
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN,0.8692685423241417,-0.8378302539481796,0.9314139605879104,0.7823962270927798,0.564104847831702,1.0122405610888183
GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_UP,0.8836942876722373,-0.8380171680310973,0.4920574699263345,1.0618416129944164,0.4493249059295148,-1.050435963694211
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN,0.8727707006369427,-0.838686164034849,0.9857475805098461,0.6689787107988356,0.32746256837412563,1.1531616527246191
GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDM_UP,0.8784837999370871,-0.8387550642539989,0.9302142315101278,0.7794355230004939,0.42939062939717404,1.0889974760318437
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_DN,0.8774358974358974,-0.8388743607477834,0.8628808864265929,-0.8851858935050173,0.3014883376527212,1.1684553093468586
GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_DN,0.870335399989973,-0.8391496536090981,0.9773424270554811,0.7185696604163865,0.9371464487743558,0.7824275360028526
GSE11924_TH1_VS_TH2_CD4_TCELL_UP,0.8808752609227668,-0.8394663028332158,0.282512432727025,1.1803113099564884,0.2631913025862651,-1.1557009655367263
GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN,0.8692685423241417,-0.8397884200371876,0.08884998358682569,-1.3808601723095997,0.16057295898408114,1.2991909468249208
GSE40274_CTRL_VS_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,0.8821631884900937,-0.8399709055550623,0.8217237308146399,-0.917990139907969,0.3750986880784801,1.1189096867010349
GSE18281_CORTEX_VS_MEDULLA_THYMUS_DN,0.8752994319348437,-0.8400691370315869,0.7303576707064735,-0.9531296201285887,0.47511119666865925,1.0585820003090163
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP,0.8756161971830986,-0.8406563404376194,0.9551912547477794,0.7523112536059731,0.5860988533276464,0.9926584658456188
GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_UP,0.865118261240145,-0.8412942975791787,0.8239045046426364,0.8831028285694656,0.6487202118270079,-0.9532274261527607
GSE17721_4_VS_24H_CPG_BMDM_DN,0.8737489391971129,-0.8412944719105009,0.9779725233090634,0.7239534133033935,0.7567567567567568,0.8924586169760446
GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP,0.8789561025994147,-0.8417140683585871,0.7745307312064783,0.924060597246685,0.854590070403421,0.8452857677033055
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP,0.8723442584621518,-0.8421655770984352,0.7093039188818854,0.9588015865710963,0.14490461460943077,-1.2422199667993465
